"id","id_1","id_2","id_4","id_6","id_8","id_9","id_12","id_13","id_14","id_16","id_17","id_20","id_21","id_23","id_25","id_26","id_27","id_30","id_32","id_34","id_36","id_39","id_41","id_42","id_44","id_45","id_48","id_53","id_56","id_66","id_67","id_68","id_69","id_98","id_260","id_286","id_307","id_315","id_316","id_317","id_321","id_325","id_335","id_340","id_362","id_373","id_414","id_419","id_422","id_425","id_428","id_436","id_437","id_438","id_439","id_440","id_441","id_442","id_443","id_444","id_445","id_446","id_447","id_448","id_449","id_450","id_451","id_452","id_453","id_454","id_455","id_456","id_457","id_458","id_459","id_460","id_461","id_462","id_463","id_464","id_465","id_466","id_467","id_468","id_469","id_470"
"id_454",0,0,0,0,0,0,924,0,718,7061,1781,5982,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_455",0,0,0,0,0,0,1793,0,3504,6613,0,6858,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6801,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,1997,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_456",0,0,0,1367,183,4678,4395,0,7210,420,0,1700,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,0,0,0,0,0,0,0,0,0,0,6810,0,0,0,0,0,0,0,334,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_457",0,0,0,4526,7210,6466,0,0,1161,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281,0,0,0,0,0,0,0,0,0,4965,0,0,0,0,0,0,0,447,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,0,6108,0,2295,0,0,0,0,0,0,0,0,0,0
"id_458",0,0,0,4554,6838,2689,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,6317,0,0,0,0,0,0,0,0,0,2578,0,0,0,0,0,0,0,464,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,3175,0,3315,6854,0,0,0,0,0,0,0,0,0,0
"id_459",6599,6234,399,2733,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5007,0,0,6365,489,0,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,952,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6346,6482,6512,6115,538,575,659,647,375,79,0
"id_460",6782,210,0,5121,58,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578,0,0,2988,0,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,0,651,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6516,6472,0,5962,187,0,0,0,0,0,0,0,0
"id_461",7210,241,0,2543,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952,0,0,7208,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,850,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6483,7098,0,7210,1160,0,0,0,0,0,0,0
"id_462",5750,319,0,15,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,7210,0,7210,0,0,0,0,0,0,0
"id_463",6482,7210,0,0,0,0,0,4854,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,0,0,0,0,0,6459,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,2403,3196,0,6459,41,1807,607,0,0,0
"id_464",1652,7210,0,0,0,0,0,5605,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6397,0,0,0,0,0,0,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,7210,0,7159,6089,2611,0,0,0
"id_465",0,966,6365,0,0,0,0,5568,0,0,0,0,0,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,0,0,0,0,0,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,7210,0,5916,5806,6664,349,0
"id_466",16,3791,4456,0,0,0,0,4724,0,0,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,0,0,0,0,0,0,3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,1434,6334,5282,0,6768,2863,994,0
"id_467",0,1062,6487,0,0,0,0,1974,0,0,0,0,0,0,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,70,3885,5373,5447,0,5887,3845,0
"id_468",0,0,7210,0,0,0,0,2832,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,5568,6925,5907,6816,0,4802,0
"id_469",0,0,5344,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1080,4622,6289,0,0
"id_470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316,5863,0,0,0,1087,0,0,0,0,0,3921,7209,6101,6105,309,0,0,4231,0,0,0,2934,0,6781,0,0,0,0,0,0,0,4179,7113,0,5775,6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
