"id","id_1","id_2","id_3","id_4","id_5","id_6","id_7","id_8","id_9","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_23","id_24","id_25","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_43","id_44","id_45","id_46","id_47","id_48","id_49","id_50","id_51","id_52","id_53","id_54","id_55","id_56","id_57","id_58","id_59","id_60","id_61","id_62","id_63","id_64","id_65","id_66","id_67","id_68","id_69","id_70","id_71","id_72","id_73","id_74","id_75","id_76","id_77","id_78","id_79","id_80","id_81","id_82","id_83","id_84","id_85","id_86","id_87","id_88","id_89","id_90","id_91","id_92","id_93","id_94","id_95","id_96","id_97","id_98","id_99","id_100","id_101","id_102","id_103","id_104","id_105","id_106","id_107","id_108","id_109","id_110","id_111","id_112","id_113","id_114","id_115","id_116","id_117","id_118","id_119","id_120","id_121","id_122","id_123","id_124","id_149","id_166","id_169","id_181","id_185","id_191","id_427","id_474","id_500","id_501","id_502","id_503","id_504","id_505","id_506","id_507","id_508","id_509","id_510","id_511","id_512","id_513","id_514","id_515","id_516","id_517","id_518","id_519","id_520","id_521","id_522","id_523"
"id_46",0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,593,0,3449,0,0,0,0,294,7200,3704,0,7200,0,60,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,102,0,0,0,7200,0,0,0,0,4278,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_47",0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,7200,0,0,0,0,150,3501,3634,5380,0,0,73,0,0,0,0,0,0,0,0,0,2486,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,2845,0,0,0,0,3070,0,0,0,0,0,0,0,0,0,0,4713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_48",3100,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2580,367,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,4962,0,0,0,0,0,0,0,0,0,0,4664,0,0,0,0,0,1773,0,0,0,0,5441,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_49",59,59,28,0,54,0,58,37,54,0,0,0,0,28,23,38,32,22,40,0,0,0,32,0,73,108,169,110,153,77,47,43,66,61,250,291,292,302,309,56,57,55,66,71,0,163,134,247,282,59,300,281,313,113,76,101,224,125,186,71,41,0,68,29,0,73,0,0,0,0,0,0,0,72,57,55,77,42,0,26,0,0,0,186,91,243,135,71,84,181,165,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,87,79,114,109,101,99,83,295,99,0,0,0,0,0,0,0,316,109,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_50",0,0,551,0,0,0,0,744,0,0,0,0,0,3157,0,30,0,0,0,0,0,0,0,321,0,0,0,354,0,0,2223,4480,1913,4358,6275,4010,4677,6291,1039,0,406,0,15,0,183,0,553,6333,556,137,423,443,130,0,0,0,1349,289,0,0,35,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,304,3539,0,0,0,0,0,62,0,0,0,0,2675,0,35,0,0,0,0,286,0,0,0,6299,0,0,0,0,0,0,457,0,0,0,5969,0,0,0,0,710,0,0,158,252,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_51",0,0,2130,0,0,119,721,2607,0,0,0,0,243,3845,0,1236,0,152,291,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,643,3333,0,1341,126,0,871,0,0,0,265,4893,0,4851,6189,2790,0,4618,1010,0,0,0,439,0,0,0,1486,0,837,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,586,0,0,0,681,0,0,0,0,0,128,333,0,0,0,0,941,0,734,0,498,0,0,0,0,0,0,1846,0,0,0,434,0,210,0,0,200,0,287,589,762,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_52",0,0,879,0,0,854,0,3587,4,0,0,0,0,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,1167,1239,5677,4321,3925,6767,541,0,115,0,0,0,291,6797,4855,0,2979,194,2360,2671,3087,647,0,0,1691,1547,153,0,0,0,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,0,0,0,0,0,0,0,0,0,0,4306,0,0,0,0,606,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_53",0,0,1146,95,0,48,3360,2020,1110,0,0,169,0,216,0,613,0,298,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,1501,0,216,519,0,879,0,0,0,98,466,6349,3075,0,5845,1520,5093,4155,1245,0,3338,0,0,0,87,4081,236,0,0,0,0,0,0,0,0,0,0,273,0,0,545,0,287,925,165,0,0,99,0,0,0,0,0,0,130,0,0,0,0,1259,0,751,0,0,0,107,0,0,0,0,2634,0,0,0,0,0,202,0,577,559,0,0,1019,3050,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"id_54",0,0,2482,311,0,128,5299,823,0,0,0,0,0,322,503,884,651,0,756,0,0,0,0,96,0,0,797,327,0,0,0,0,0,0,0,1989,0,0,133,0,0,0,0,0,66,262,4474,1097,4896,0,492,1095,1553,0,0,2010,0,0,0,0,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2724,0,1210,212,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,700,0,0,0,0,0,554,0,0,256,2530,2809,3967,3830,5872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_55",0,0,0,30,0,0,83,795,2544,2821,0,1189,2000,0,0,1889,0,2183,174,0,0,844,0,142,0,0,0,0,0,0,0,0,0,0,0,764,0,0,213,0,0,0,0,0,303,613,2324,2342,2457,528,0,3207,2766,2366,0,1689,2020,1299,2330,402,350,314,0,0,0,0,0,0,0,0,0,28,706,0,182,0,0,0,874,0,0,489,397,0,0,0,0,0,0,0,0,0,0,3156,313,0,2026,79,0,680,489,0,0,0,0,1455,0,0,0,0,0,0,0,206,0,0,0,0,400,142,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,78,0,0,0,32,0,360,0,0,0,0,0,0,0,105,0,0
"id_56",0,0,0,0,0,59,971,1132,1237,0,0,89,277,209,29,1247,0,1386,1182,0,0,448,0,58,0,0,0,0,0,0,0,188,0,0,225,1380,300,1022,998,0,1436,0,0,0,236,778,4333,3296,4510,1517,3392,0,3986,2536,0,1706,1726,2294,2624,422,1905,412,483,0,0,0,0,0,0,0,0,102,1250,0,371,1821,0,1439,2311,1152,0,418,501,0,0,0,0,0,0,1022,0,0,0,164,1615,0,755,956,0,0,0,0,0,0,0,3053,0,0,0,0,0,157,651,165,0,0,494,0,1623,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_57",0,0,0,0,0,385,1698,1395,877,97,0,461,365,0,135,522,0,1175,834,0,0,290,0,264,0,0,0,0,0,160,263,254,0,0,255,2046,702,3255,1395,0,887,0,0,0,301,2816,3301,3611,4335,1883,3151,4051,0,2451,0,1173,1917,2706,1881,0,1758,176,1324,210,140,0,23,0,0,0,0,426,467,0,379,372,0,205,757,363,0,0,30,0,0,0,0,0,0,298,0,0,0,509,789,0,502,172,0,115,0,0,0,68,0,1792,0,0,0,0,0,773,135,0,405,0,62,563,283,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
"id_58",0,0,0,1257,0,0,0,0,2127,172,0,0,0,0,0,0,0,0,0,0,0,1012,0,657,0,0,0,0,0,0,281,0,0,0,0,1106,0,1264,0,0,0,0,0,0,336,1668,2225,2268,2231,487,2370,2552,2382,0,0,617,5712,1362,6908,1934,0,216,0,410,295,0,0,1447,169,0,55,0,804,669,459,882,0,2610,1151,4160,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,705,0,0,0,0,1146,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_59",695,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,351,2712,1721,0,272,0,0,0,0,0,2675,4749,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6691,0,0,0,0,0,2215,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,4196,0,0,0,0,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_60",0,0,136,789,0,808,4260,1514,1984,783,297,1519,2501,0,3007,3719,1982,3726,4985,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,845,477,2193,2960,559,856,1058,562,0,0,0,0,69,460,3332,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,292,0,0,0,0,0,1709,1624,0,368,0,1083,224,0,368,1239,0,0,117,0,0,0,0,947,78,0,2213,0,432,1845,3592,593,0,754,1649,159,2247,1704,0,0,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0
"id_61",0,0,0,538,0,0,0,0,1142,916,0,0,0,0,0,0,0,0,0,0,0,121,0,403,0,0,0,0,0,0,173,17,0,0,178,1817,562,1857,938,0,0,0,0,0,229,1543,935,1620,1535,0,2061,1832,1763,5699,0,54,0,1440,4247,1535,0,275,814,610,359,0,401,1661,1470,1186,165,193,203,1456,312,369,0,571,140,666,563,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_62",0,0,0,1305,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,0,0,0,0,0,0,0,79,1965,1757,0,0,1055,1461,2159,2832,1126,81,1795,20,0,0,114,1832,0,1761,184,0,2356,2333,2933,3126,0,0,1965,0,4156,0,0,586,3923,2313,1005,0,388,0,0,0,309,581,76,0,687,2293,0,567,2591,2367,0,884,0,0,0,0,0,0,0,0,0,0,0,0,1817,0,48,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,322,0,56,16,0,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"id_63",0,0,0,1116,0,0,0,0,2110,0,0,316,0,0,0,0,0,0,0,0,0,2209,0,0,0,0,0,0,0,0,657,0,0,0,0,246,0,87,534,0,0,0,0,0,123,115,0,1683,1745,0,2097,2084,1869,7191,0,393,5792,2799,0,944,0,313,348,2458,700,0,0,1039,150,0,532,225,442,1716,1112,1490,0,4243,1251,5374,1,891,227,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,265,0,0,0,0,416,0,0,0,0,0,0,0,148,0,0,0,0,15,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_64",0,0,0,1544,458,698,0,114,861,934,316,0,0,0,0,0,0,0,0,2515,388,94,0,351,0,0,0,0,0,0,81,0,0,0,0,0,0,0,622,0,0,0,0,0,68,0,0,0,116,0,367,148,266,1812,0,488,948,0,508,0,965,794,0,353,321,0,61,570,453,680,419,254,187,3195,1118,958,0,724,30,814,762,2329,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,53,371,0,0,0,0,0,0,0,0,0,0,0,0,22,0,305,0,0,0,0,0,0,0,0,0,0
"id_65",0,0,350,839,275,1599,6866,2570,1769,886,741,468,512,0,1474,2866,1565,4783,7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,84,0,0,0,0,0,11,0,1142,0,2954,6415,106,1561,1668,0,0,3259,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,260,0,0,0,0,0,28,1453,0,0,0,0,0,0,711,655,0,0,0,0,0,0,0,1486,0,0,0,0,0,1410,0,601,95,2877,4286,4205,2114,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0
"id_66",0,0,0,0,2279,0,24,0,247,195,1461,0,0,0,0,35,0,58,26,97,620,350,0,1505,0,0,0,0,0,344,269,242,0,155,112,110,226,195,144,206,204,175,145,0,0,56,0,141,397,52,395,488,447,278,0,258,325,559,504,859,113,0,647,713,732,0,684,733,703,394,488,310,303,285,95,463,0,229,396,214,695,994,618,0,0,0,0,125,0,0,0,0,0,52,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,296,0,0,0,0,255,61,914,402,264,0,0,0,0,0,394,124,509,650,274,730,272,109,304,236,0,0,20,231,303,357,201,770,183
"id_67",0,0,0,501,0,571,0,2598,0,0,0,536,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,4353,5328,0,2470,5002,2056,5454,5738,1855,186,1819,31,0,0,77,4527,1229,3522,703,0,1523,849,1261,84,0,0,1663,4349,818,0,0,515,0,579,34,0,0,0,0,0,278,739,0,0,375,500,0,465,632,572,306,337,226,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,2071,0,0,0,0,0,0,1461,0,0,0,0,0,1114,0,0,296,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_68",0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,1943,0,0,0,0,0,29,0,0,0,0,0,0,0,112,3017,0,0,2338,2455,3966,549,0,1193,362,0,5312,0,5157,5098,0,0,1993,1602,0,0,310,998,0,1139,187,2011,737,1725,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_69",0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973,524,967,297,0,588,0,6271,0,0,7200,7200,7200,0,1656,6,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_70",0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6883,0,0,0,0,121,0,3577,6922,7200,0,66,0,0,0,0,0,0,0,0,0,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,702,0,0,7200,0,0,7200,7200,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,99,0,704,0,178,7200,0,7200,0,7200,2138,535,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,566,0,0,2104,0,7200,7200,0,7200,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,639,0,321,0,0,0,0,0,7200,7200,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_75",0,0,0,161,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3928,1535,927,0,493,0,0,608,0,1589,4751,1220,4690,836,0,0,0,0,0,0,0,0,0,10,0,0,0,169,365,251,406,0,553,1190,2307,1568,0,0,0,0,0,0,1927,195,0,462,594,0,1510,1417,2051,798,1323,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_76",1,0,0,0,0,416,0,691,328,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,1836,1687,270,2241,956,69,1472,888,578,1385,1667,1591,2320,1364,0,0,0,0,0,0,308,4,821,277,1043,0,153,1066,809,191,0,604,1817,1858,8,2889,0,0,0,0,2014,0,0,0,641,1453,2356,1364,1499,1986,787,1401,103,0,0,0,0,2569,0,0,0,0,0,0,569,0,0,0,449,0,0,0,0,0,0,0,0,0,0,316,0,889,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_77",0,0,0,93,0,0,252,0,1070,2232,130,38,103,0,0,104,0,705,304,0,396,2193,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,167,0,1682,1407,870,838,0,0,277,0,796,308,433,279,0,0,0,0,0,0,0,0,653,1167,0,1333,1993,4543,0,3955,3863,3704,835,316,2154,0,0,0,0,0,0,0,0,0,0,0,1044,0,1317,0,0,0,135,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,106,62,0,0,0,0,0,0,0,0,83,0,0,0,123,0,318,0,0,0,0,0,60,0,465,0,0
"id_78",0,0,0,870,0,0,0,0,2177,964,2744,153,112,0,0,0,0,0,0,121,513,2580,0,806,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,2926,0,377,0,0,0,0,0,0,0,0,0,0,1079,0,1219,997,0,930,359,132,146,155,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,495,0,0,0,0,0,0,106,84,0,0,0,0,0,0,0,0,72,0,0,0,56,0,713,0,0,0,0,0,150,0,244,0,0
"id_79",0,0,0,47,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,51,0,0,0,0,0,971,253,194,1800,0,0,354,826,2166,1186,0,384,202,433,4322,0,4297,0,0,0,584,1522,858,1176,0,2297,0,2608,1974,2656,698,835,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,192,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_80",0,0,0,570,0,74,49,0,500,171,0,380,173,0,0,107,0,0,37,0,0,2721,0,95,0,0,0,0,0,0,126,0,0,0,0,481,0,0,1148,0,2409,0,0,0,32,155,365,0,1035,0,0,1986,493,1548,0,0,292,2076,3995,1168,99,873,379,958,0,0,0,0,0,0,489,1511,3196,481,2401,0,0,6896,6894,6336,347,690,824,0,0,0,0,0,0,0,0,0,0,0,2892,0,1041,0,0,0,0,0,0,0,0,2634,0,0,0,0,0,158,0,25,407,0,0,0,2407,92,0,0,0,0,0,80,22,0,0,0,0,0,0,0,0,63,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"id_81",0,0,0,0,0,0,0,0,0,0,0,89,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,7200,7200,7200,32,3544,0,0,0,0,0,620,5348,71,4734,0,608,0,0,0,0,0,0,5856,0,0,0,0,0,0,0,0,0,0,3530,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_82",0,0,0,1320,0,0,0,0,315,174,0,361,2,0,0,0,0,0,0,0,91,2463,0,0,0,0,0,0,0,0,1052,0,0,0,0,27,0,0,766,0,2915,0,0,0,27,0,0,0,0,0,0,415,316,4420,0,0,316,1071,6264,1155,0,599,626,863,0,0,0,0,0,0,496,1829,3477,619,2740,6989,0,0,7195,7200,751,298,352,0,0,0,0,0,0,0,0,0,0,0,3165,0,422,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,54,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
"id_83",0,0,0,1116,0,0,0,177,364,162,0,443,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,0,0,0,0,799,0,0,0,0,235,0,0,509,0,2814,0,0,0,0,0,0,0,394,0,525,1753,881,3110,0,140,160,2880,5076,196,0,206,521,304,0,0,0,0,0,0,0,1538,3142,1591,2535,6820,0,6817,0,6279,790,951,355,0,0,0,0,0,0,0,0,0,0,0,2995,0,411,0,0,0,0,0,0,0,0,2575,0,0,0,0,0,0,0,0,215,0,0,0,2747,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,49,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"id_84",0,0,0,1239,0,0,0,0,319,157,0,367,0,0,0,0,0,0,0,0,2,3066,0,40,0,0,0,0,0,0,802,0,0,0,0,215,0,0,988,0,2946,0,0,0,25,0,0,0,270,0,0,1210,434,2785,0,0,368,2663,7067,1077,0,681,649,2042,0,0,0,0,0,0,506,1518,1720,0,2748,7025,0,7200,6844,0,742,762,342,0,0,0,0,0,0,0,0,0,0,0,3197,0,436,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,0,0,119,0,0,0,3067,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,54,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"id_85",0,0,0,0,211,0,0,0,0,296,0,0,0,0,0,0,0,0,0,5477,523,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,258,0,283,1042,0,1175,302,250,0,0,0,270,346,5030,328,786,695,959,610,230,0,696,793,735,0,3621,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,4,0,294,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_86",0,0,0,1404,0,450,451,434,3085,866,321,437,634,0,362,466,497,551,485,3252,0,61,0,0,0,0,0,0,0,0,143,0,0,0,0,17,0,73,549,0,0,0,0,0,0,0,0,0,0,0,569,395,419,479,0,520,482,751,1120,3940,515,967,636,996,373,0,75,9,0,0,556,1298,120,1157,674,685,0,95,726,587,3696,0,814,0,0,0,0,0,0,0,0,0,454,0,676,0,157,0,0,0,514,0,0,528,0,47,0,0,0,0,0,0,0,396,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,157,0,590,0,0,0,0,0,0,0,0,0,0
