id,frames,locX,locY,orientation,size1Px,size2Px,speedPxPerSec,Interpolated,headLocX,headLocY
675,1468,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1469,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1470,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1471,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1472,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1473,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1474,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1475,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1476,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1477,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1478,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1479,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1480,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1481,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1482,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1483,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1484,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1485,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1486,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1487,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1488,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1489,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1490,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1491,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1492,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1493,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1494,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1495,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1496,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1497,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1498,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1499,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1500,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1501,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1502,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1503,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1504,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1505,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1506,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1507,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1508,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1509,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1510,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1511,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1512,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1513,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1514,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1515,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1516,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1517,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1518,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1519,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1520,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1521,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1522,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1523,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1524,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1525,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1526,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1527,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1528,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1529,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1530,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1531,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1532,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1533,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1534,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1535,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1536,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1537,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1538,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1539,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1540,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1541,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1542,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1543,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1544,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1545,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1546,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1547,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1548,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1549,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1550,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1551,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1552,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1553,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1554,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1555,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1556,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1557,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1558,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1559,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1560,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1561,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1562,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1563,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1564,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1565,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1566,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1567,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1568,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1569,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1570,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1571,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1572,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1573,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1574,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1575,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1576,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1577,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1578,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1579,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1580,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1581,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1582,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1583,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1584,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1585,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1586,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1587,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1588,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1589,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1590,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1591,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1592,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1593,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1594,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1595,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1596,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1597,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1598,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1599,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1600,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1601,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1602,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1603,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1604,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1605,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1606,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1607,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1608,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1609,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1610,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1611,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1612,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1613,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1614,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1615,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1616,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1617,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1618,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1619,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1620,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1621,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1622,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1623,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1624,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1625,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1626,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1627,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1628,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1629,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1630,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1631,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1632,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1633,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1634,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1635,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1636,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1637,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1638,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1639,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1640,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1641,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1642,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1643,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1644,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1645,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1646,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1647,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1648,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1649,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1650,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1651,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1652,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1653,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1654,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1655,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1656,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1657,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1658,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1659,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1660,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1661,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1662,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1663,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1664,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1665,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1666,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1667,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1668,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1669,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1670,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1671,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1672,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1673,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1674,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1675,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1676,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1677,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1678,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1679,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1680,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1681,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1682,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1683,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1684,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1685,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1686,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1687,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1688,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1689,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1690,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1691,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1692,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1693,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1694,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1695,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1696,985,498,184,17.6379,43.5126,0,0,963.29667,496.48236
675,1697,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1698,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1699,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1700,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1701,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1702,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1703,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1704,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1705,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1706,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1707,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1708,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1709,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1710,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1711,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1712,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1713,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1714,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1715,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1716,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1717,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1718,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1719,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1720,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1721,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1722,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1723,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1724,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1725,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1726,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1727,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1728,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1729,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1730,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1731,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1732,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1733,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1734,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1735,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1736,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1737,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1738,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1739,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1740,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1741,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1742,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1743,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1744,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1745,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1746,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1747,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1748,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1749,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1750,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1751,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1752,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1753,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1754,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1755,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1756,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1757,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1758,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1759,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1760,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1761,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1762,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1763,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1764,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1765,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1766,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1767,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1768,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1769,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1770,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1771,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1772,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1773,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1774,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1775,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1776,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1777,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1778,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1779,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1780,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1781,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1782,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1783,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1784,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1785,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1786,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1787,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1788,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1789,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1790,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1791,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1792,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1793,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1794,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1795,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1796,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1797,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1798,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1799,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1800,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1801,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1802,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1803,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1804,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1805,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1806,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1807,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1808,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1809,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1810,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1811,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1812,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1813,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1814,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1815,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1816,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1817,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1818,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1819,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1820,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1821,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1822,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1823,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1824,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1825,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1826,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1827,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1828,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1829,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1830,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1831,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1832,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1833,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1834,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1835,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1836,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1837,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1838,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1839,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1840,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1841,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1842,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1843,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1844,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1845,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1846,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1847,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1848,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1849,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1850,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1851,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1852,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1853,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1854,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1855,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1856,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1857,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1858,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1859,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1860,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1861,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1862,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1863,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1864,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
675,1865,985,498,185,17.6379,43.5126,0,0,963.32647,496.10381
